source_file,howdy_level,unit,unit_item_order,sequence_in_source,answer_text,definition_zh,prompt_en
howdy_6_all_units.csv,6,7,3,110,picture,照片,Dad loves taking pictures.
howdy_6_all_units.csv,6,7,4,111,earring,耳環；耳飾,The dolphin earrings are cute.
howdy_6_all_units.csv,6,7,5,112,necklace,項鍊,Ed gave me a pretty necklace.
howdy_6_all_units.csv,6,7,6,113,postcard(s),明信片,These postcards are from Pitt.
howdy_6_all_units.csv,6,7,7,114,letter,信,Please send this letter for me.
howdy_6_all_units.csv,6,7,8,115,give,給；給與,I'll give Ann a birthday gift.
howdy_6_all_units.csv,6,7,9,116,send,發送；寄,He wants to send a letter to his cousin in Japan.
howdy_6_all_units.csv,6,7,10,117,take a picture,照相；拍照,Roy is going to take a picture of the dolphins.
howdy_6_all_units.csv,6,7,11,118,gift,禮物,He is going to get Dora a gift.
howdy_6_all_units.csv,6,7,12,119,tie,領帶,The tie is red and yellow.
howdy_6_all_units.csv,6,7,13,120,ring,戒指,Emma's ring is beautiful.
howdy_6_all_units.csv,6,7,14,121,scary,可怕的；嚇人的,That gray dog is very scary.
howdy_6_all_units.csv,6,7,15,122,sharp,鋒利的；尖的,The knife is sharp.
howdy_6_all_units.csv,6,7,16,123,flower,花,These flowers smell good.
howdy_6_all_units.csv,6,7,17,124,card,卡片,Let's make a card for Mom.
howdy_6_all_units.csv,6,7,18,125,belt,皮帶,There is a belt on the table.
howdy_6_all_units.csv,6,7,19,126,something,某事或某物,I have something for you.
howdy_6_all_units.csv,6,7,20,127,nothing,沒有東西,There is nothing in the box.
howdy_6_all_units.csv,6,8,1,128,knight,騎士,The knight is tall and strong.
howdy_6_all_units.csv,6,8,2,129,hero,英雄,Dan is a hero because he saved the monster.
howdy_6_all_units.csv,6,8,3,130,ghost,鬼；幽靈,Susan will tell a ghost story.
howdy_6_all_units.csv,6,8,4,131,story,故事,Mom enjoys telling stories.
howdy_6_all_units.csv,6,8,5,132,joke,玩笑,Sam likes to tell jokes.
howdy_6_all_units.csv,6,8,6,133,fight,打架,Why did Ben fight with his brother?
howdy_6_all_units.csv,6,8,7,134,ask,詢問,You can ask me questions.
howdy_6_all_units.csv,6,8,8,135,strong,強壯的,The man is very strong.
howdy_6_all_units.csv,6,8,9,136,brave,勇敢的；英勇的,Hans is brave. He fights the huge dragon.
howdy_6_all_units.csv,6,8,10,137,fantastic,極好的,This is a fantastic story.
howdy_6_all_units.csv,6,8,11,138,prince,王子,Prince Oscar is handsome.
howdy_6_all_units.csv,6,8,12,139,princess,公主,The princess is pretty and kind.
howdy_6_all_units.csv,6,8,13,140,dragon,龍,The bad dragon lives in a cave.
howdy_6_all_units.csv,6,8,14,141,fire,火,The monster is afraid of fire.
howdy_6_all_units.csv,6,8,15,142,die,死,The dragon died after a fight.
howdy_6_all_units.csv,6,8,16,143,kiss,吻；接吻,She doesn't want to kiss a frog.
howdy_6_all_units.csv,6,8,17,144,wait,等待,Please wait here. I will call him.
howdy_6_all_units.csv,6,8,18,145,maybe,或許；可能,Maybe it will rain tomorrow.
howdy_6_all_units.csv,6,8,19,146,end,結束；結局,The end of the show was exciting.
howdy_7_all_units.csv,7,1,1,1,child,小孩,Jack is the only child. He has no brothers or sisters.
howdy_7_all_units.csv,7,1,2,2,children,小孩們,Let's take our children to the park.
howdy_7_all_units.csv,7,1,3,4,night,夜晚,The penguin show was amazing last night.
howdy_7_all_units.csv,7,1,4,4,amazing,驚人的；令人驚喜的,The penguin show was amazing last night.
howdy_7_all_units.csv,7,1,5,5,silly,傻的；愚蠢的,Sam is in the shark tank. He is silly.
howdy_7_all_units.csv,7,1,6,6,funny,有趣的,Tina is very funny. She always makes me laugh.
howdy_7_all_units.csv,7,1,7,8,great,極好的,Wow! That movie was really great.
howdy_7_all_units.csv,7,1,8,8,cool,酷的,Wow! That movie was really great.
howdy_7_all_units.csv,7,1,9,9,lucky,幸運的,I found one hundred dollars. I'm so lucky!
howdy_7_all_units.csv,7,1,10,10,afraid,害怕,That tiger looks scary. I'm afraid.
howdy_7_all_units.csv,7,1,11,11,yesterday,昨天,We played football yesterday.
howdy_7_all_units.csv,7,1,12,12,sun,太陽,Why does the sun rise and set?
howdy_7_all_units.csv,7,1,13,13,sunny,晴朗的,The weather is nice today. It is sunny.
howdy_7_all_units.csv,7,1,14,14,cloud,雲,Look at those clouds! They are beautiful.
howdy_7_all_units.csv,7,1,15,15,rain,雨,We played in the rain this morning.
howdy_7_all_units.csv,7,1,16,16,storm,暴風雨,There was a big storm last night.
howdy_7_all_units.csv,7,2,1,17,family,家庭；家人,This is my family in the picture.
howdy_7_all_units.csv,7,2,2,18,parents,父母親,My parents work at a bank.
howdy_7_all_units.csv,7,2,3,19,building,建築物,Paul lives on the 23rd floor of this building.
howdy_7_all_units.csv,7,2,4,20,country,國家,Which country are you from?
howdy_7_all_units.csv,7,2,5,21,photo,照片,We took this photo last summer.
howdy_7_all_units.csv,7,2,6,22,classmate,同學,John plays tennis with his classmates every day.
howdy_7_all_units.csv,7,2,7,23,classroom,教室,There are no students in the classroom.
howdy_7_all_units.csv,7,2,8,24,remember,記得,I remember you. Were you here last summer?
howdy_7_all_units.csv,7,2,9,25,travel,旅行,My family loves to travel.
howdy_7_all_units.csv,7,2,10,26,ancient,古老的,That is an ancient building.
howdy_7_all_units.csv,7,2,11,27,temple,廟宇,My grandpa and I went to a temple yesterday.
howdy_7_all_units.csv,7,2,12,28,guide,導遊,Judy's mom is a guide in Taiwan.
howdy_7_all_units.csv,7,2,13,29,basketball court,籃球場,We were at the basketball court last night.
howdy_7_all_units.csv,7,2,14,30,copy,拷貝；副本,Can I have a copy of this photo?
howdy_7_all_units.csv,7,2,15,31,describe,描述,Can you please describe your photo?
howdy_7_all_units.csv,7,2,16,32,egypt,埃及,Meg was in Egypt two weeks ago.
howdy_7_all_units.csv,7,2,17,33,greece,希臘,My best friend is from Greece.
howdy_7_all_units.csv,7,3,1,34,garden,花園,Wow! You have a beautiful garden.
howdy_7_all_units.csv,7,3,2,35,insect,昆蟲,There are many insects in the park.
howdy_7_all_units.csv,7,3,3,36,cockroach,蟑螂,Grace saw a cockroach in the kitchen.
howdy_7_all_units.csv,7,3,4,37,kitten,小貓,The kittens are playing together.
howdy_7_all_units.csv,7,3,5,38,puppy,小狗,This puppy is so cute.
howdy_7_all_units.csv,7,3,6,39,seed,種子,It was a seed before. Now it is a flower.
howdy_7_all_units.csv,7,3,7,40,flower,花,Lynn's mom has many flowers in the garden.
howdy_7_all_units.csv,7,3,8,41,grow,成長,The trees are growing. They are so tall now.
howdy_7_all_units.csv,7,3,9,42,take,拿取,You can take one book home.
howdy_7_all_units.csv,7,3,10,43,sad,難過,Derek is sad. His dog is sick.
howdy_7_all_units.csv,7,3,11,44,spider,蜘蛛,There's a spider on that tree.
howdy_7_all_units.csv,7,3,12,45,butterfly,蝴蝶,This butterfly is very pretty.
howdy_7_all_units.csv,7,3,13,46,ant,螞蟻,There are many ants in the yard.
howdy_7_all_units.csv,7,3,14,47,snail,蝸牛,There is a snail on Trevor's plant.
howdy_7_all_units.csv,7,3,15,48,branch,樹枝,Look! There is a butterfly on that branch.
howdy_7_all_units.csv,7,3,16,49,cocoon,蛹；繭,This butterfly was a cocoon yesterday.
howdy_7_all_units.csv,7,3,17,50,caterpillar,毛毛蟲,Look! Here is a caterpillar.
howdy_7_all_units.csv,7,3,18,51,tadpole,蝌蚪,This frog was a tadpole before.
howdy_7_all_units.csv,7,4,1,52,centimeter / cm,公分,Lynn was 1 meter 30 centimeters tall last year.
howdy_7_all_units.csv,7,4,2,53,kilogram / kg,公斤,Tim is 34 kilograms now.
howdy_7_all_units.csv,7,4,3,54,body,身體,They are going to keep your body healthy.
howdy_7_all_units.csv,7,4,4,55,stomach,腹部；喂,My stomach doesn't feel good. I need to see the doctor.
howdy_7_all_units.csv,7,4,5,56,tongue,舌頭,Peter is eating too much candy. His tongue is green.
howdy_7_all_units.csv,7,4,6,57,face,臉；面貌,Is that your face in that picture?
howdy_7_all_units.csv,7,4,7,58,hair,頭髮,Wendy's hair is longer than Penny's.
howdy_7_all_units.csv,7,4,8,59,heavy,重的,Sam is very heavy.
howdy_7_all_units.csv,7,4,9,60,light,輕的,Toby is light.
howdy_7_all_units.csv,7,4,10,61,healthy,健康的,I like to exercise. I am healthy.
howdy_7_all_units.csv,7,4,11,62,suit,西裝,This suit looks great on you.
howdy_7_all_units.csv,7,4,12,64,party,派對,Bob is excited to go to the school party.
howdy_7_all_units.csv,7,4,13,64,excited,興奮的,Bob is excited to go to the school party.
howdy_7_all_units.csv,7,4,14,65,surprised,驚喜的,Lynn gave Tim a birthday present. He was surprised.
howdy_7_all_units.csv,7,4,15,66,handsome,英俊的,Daniel's suit was great. He was very handsome.
howdy_7_all_units.csv,7,4,16,67,tonight,今晚,Mark is wearing a suit tonight.
howdy_7_all_units.csv,7,5,1,68,test,考試；測驗,The math test was very hard.
howdy_7_all_units.csv,7,5,2,69,do / does / did,做,He did his homework last night.
howdy_7_all_units.csv,7,5,3,70,enjoy / enjoyed,享受；享受,Joe really enjoyed the movie yesterday.
howdy_7_all_units.csv,7,5,4,71,love / loved,愛；熱愛,Grace loved him when she was young.
howdy_7_all_units.csv,7,5,5,72,exercise / exercised,運動,They exercised this morning.
howdy_7_all_units.csv,7,5,6,73,call / called,打電話,Peter called Sam after school.
howdy_7_all_units.csv,7,5,7,74,study / studied,學習；用功,John studied from 8:30 am to 9:30 am.
howdy_7_all_units.csv,7,5,8,75,show / showed,展示；顯示,Rick showed Emma his birthday gift.
howdy_7_all_units.csv,7,5,9,76,clean / cleaned,清理,Lynn cleaned her room last night.
howdy_7_all_units.csv,7,5,10,77,play / played,玩；打（球）,They played badminton last Saturday.
howdy_7_all_units.csv,7,5,11,78,like / liked,喜歡,Ann liked soda when she was a child.
howdy_7_all_units.csv,7,5,12,79,dance / danced,跳舞,We danced for thirty minutes this afternoon.
howdy_7_all_units.csv,7,5,13,80,wash / washed,洗,My brother washed the car after dinner.
howdy_7_all_units.csv,7,5,14,81,help / helped,幫忙,Lucy helped her grandma to make cookies.
howdy_7_all_units.csv,7,5,15,82,visit / visited,拜訪,I visited my relatives last month.
howdy_7_all_units.csv,7,5,16,83,everyone,每一個人,Everyone is ready for the science test.
howdy_7_all_units.csv,7,5,17,84,do your best!,盡力去做,Here's the test. Do your best!
howdy_7_all_units.csv,7,6,1,86,house,房子,We went to Sam's house yesterday.
howdy_7_all_units.csv,7,6,2,86,envelope,信封,We went to Sam's house yesterday.
howdy_7_all_units.csv,7,6,3,87,song,歌,Grace sang a song with her mom.
howdy_7_all_units.csv,7,6,4,88,send / sent,寄送,Tim's dad sent him a letter.
howdy_7_all_units.csv,7,6,5,89,go / went,去；前往,Lucy went to the bank with her parents.
howdy_7_all_units.csv,7,6,6,90,buy / bought,買,Mandy bought two books at the bookstore.
howdy_7_all_units.csv,7,6,7,91,eat / ate,吃,I ate cookies at school last Saturday.
howdy_7_all_units.csv,7,6,8,92,swim / swam,游泳,Bill swam in a pool yesterday.
howdy_7_all_units.csv,7,6,9,93,see / saw,看,Lynn saw a dog at the park.
howdy_7_all_units.csv,7,6,10,94,write / wrote,寫,Al wrote his friend an email.
howdy_7_all_units.csv,7,6,11,95,meet / met,遇見；碰上,Ben met his friend at the park.
howdy_7_all_units.csv,7,6,12,96,give / gave,送；給,My boyfriend gave me a ring on my birthday.
howdy_7_all_units.csv,7,6,13,97,drink / drank,喝,We drank orange juice for breakfast.
howdy_7_all_units.csv,7,6,14,98,sing / sang,唱歌,Jerry sang for his classmates before lunch.
howdy_7_all_units.csv,7,6,15,99,wear / wore,穿；戴,Emily wore her new sweater today.
howdy_7_all_units.csv,7,6,16,100,desk,書桌,My book is on my desk.
howdy_7_all_units.csv,7,6,17,101,birthday,生日,It's Sam's birthday today.
howdy_7_all_units.csv,7,6,18,102,put,放,Please put the fork on the table.
howdy_7_all_units.csv,7,7,1,103,talk / talked,說話,Peter talked with Tim after class.
howdy_7_all_units.csv,7,7,2,104,pick up / picked up,撿起,Joy picked up the ball.
howdy_7_all_units.csv,7,7,3,105,throw / threw,丟,Tim threw the ball to Mary.
howdy_7_all_units.csv,7,7,4,106,hit,打,Janet hit her brother with a ball.
howdy_7_all_units.csv,7,7,5,107,shout / shouted,喊叫,The game was exciting! We all cheered and shouted.
howdy_7_all_units.csv,7,7,6,108,hurry / hurried,快,Hurry! We are late.
howdy_7_all_units.csv,7,7,7,109,quiet,安靜的,Please be quiet in the library.
howdy_7_all_units.csv,7,7,8,110,loud,大聲的,Annie was loud in the library.
howdy_7_all_units.csv,7,7,9,111,slow,慢的,He lost the race because he was too slow.
howdy_7_all_units.csv,7,7,10,112,careful,小心的,Be careful! The oven is hot.
howdy_7_all_units.csv,7,7,11,113,team,隊伍,Yeah! Our team won.
howdy_7_all_units.csv,7,7,12,114,walk / walked,走路,We walked to school this morning.
howdy_7_all_units.csv,7,7,13,115,speak / spoke,說話,I spoke on the phone with my aunt last night.
howdy_7_all_units.csv,7,7,14,116,cheer / cheered,歡呼,Lynn cheered for her team.
howdy_7_all_units.csv,7,7,15,117,listen / listened,聽,I listened to a great song.
howdy_7_all_units.csv,7,7,16,118,man / men,男人,That tall man is my father.
howdy_7_all_units.csv,7,7,17,119,woman / women,女人,Those two women are my mother and my grandma.
howdy_7_all_units.csv,7,7,18,120,cheerleader,啦啦隊員,The cheerleaders cheered for our team.
howdy_7_all_units.csv,7,7,19,121,fence,圍牆,Tommy hit the baseball over the fence.
howdy_7_all_units.csv,7,8,1,122,wallet,皮夾；錢包,My brother found my wallet on the table.
howdy_7_all_units.csv,7,8,2,123,purse,錢包；（女用）手提包,My grandma has a family photo in her purse.
howdy_7_all_units.csv,7,8,3,124,gold,黃金,Lucy's mom has a gold ring.
howdy_7_all_units.csv,7,8,4,125,silver,銀/銀製成的,These are silver forks.
howdy_7_all_units.csv,7,8,5,126,bench,長椅,Can you please get the ball? It's on that bench.
howdy_7_all_units.csv,7,8,6,127,steal / stole,偷；竊取,No one stole her purse. She lost it.
howdy_7_all_units.csv,7,8,7,128,look for / looked for,尋找,I looked for some answers from the book.
howdy_7_all_units.csv,7,8,8,129,lose / lost,失去,Alex lost his wallet.
howdy_7_all_units.csv,7,8,9,130,find / found,找到,I found my teacher in the classroom.
howdy_7_all_units.csv,7,8,10,131,worried,煩惱；擔心的,Lynn is worried because she didn't study for the test.
howdy_7_all_units.csv,7,8,11,132,door,門,Please close the door. It's cold outside.
howdy_7_all_units.csv,7,8,12,133,window,窗戶,Please open the window. It's hot in here.
howdy_7_all_units.csv,7,8,13,134,bag,提袋；袋子,Grace put her books in her bag.
howdy_7_all_units.csv,7,8,14,135,knock / knocked,敲打,Someone knocked on the door.
howdy_7_all_units.csv,7,8,15,136,stop / stopped,停止,Robert stopped because he saw the stop sign.
howdy_8_all_units.csv,8,1,1,1,fire truck,消防車,A fire truck is here. There is a fire!
howdy_8_all_units.csv,8,1,2,2,firefighter,消防隊員,The firefighters ran into the house.
howdy_8_all_units.csv,8,1,3,3,lightning,閃電,Did you see the lightning last night?
howdy_8_all_units.csv,8,1,4,4,alarm,警鈴,It's the fire alarm. Please leave the building!
howdy_8_all_units.csv,8,1,5,5,floor,樓層,Which floor do you live on?
howdy_8_all_units.csv,8,1,6,6,roof,屋頂,Megan has a garden on her roof.
howdy_8_all_units.csv,8,1,7,7,burn / burned,燃燒；燙傷,John burned his hand but he's OK.
howdy_8_all_units.csv,8,1,8,8,ring / rang,鈴響,Your phone just rang.
howdy_8_all_units.csv,8,1,9,9,hurt,受傷,Tim fell and hurt his foot.
howdy_8_all_units.csv,8,1,10,10,save / saved,拯救；節省,Max saved the dog from the river.
howdy_8_all_units.csv,8,1,11,11,smoke,煙,Look! There is a lot of smoke from that building.
howdy_8_all_units.csv,8,1,12,12,noise,噪音,There is a lot of noise. What happened?
howdy_8_all_units.csv,8,1,13,13,upstairs,樓上,Grandpa is sleeping upstairs.
howdy_8_all_units.csv,8,1,14,14,downstairs,樓下,Mary is playing downstairs.
howdy_8_all_units.csv,8,1,15,15,fall / fell,跌倒,I ran home too quickly and fell.
howdy_8_all_units.csv,8,2,1,16,umbrella,雨傘,It's raining. Do you have an umbrella?
howdy_8_all_units.csv,8,2,2,17,gate,大門；閘門,Please open the gate for me.
howdy_8_all_units.csv,8,2,3,18,wall,牆,Let's hang the picture on the wall.
howdy_8_all_units.csv,8,2,4,19,buffet,自助餐,This buffet restaurant has great food.
howdy_8_all_units.csv,8,2,5,20,barber shop,理髮廳,Jimmy works in a barber shop.
howdy_8_all_units.csv,8,2,6,21,neighbor,鄰居,Our neighbor has a big yard.
howdy_8_all_units.csv,8,2,7,22,mall,購物中心,We went shopping at the mall.
howdy_8_all_units.csv,8,2,8,23,know / knew,知道,Ed knew the answer to the question.
howdy_8_all_units.csv,8,2,9,24,wet,濕的,This towel is wet. Please get a dry one.
howdy_8_all_units.csv,8,2,10,25,dry,乾的,The shirt is dry now. You can wear it.
howdy_8_all_units.csv,8,2,11,26,paper,紙張,Do you have any paper?
howdy_8_all_units.csv,8,2,12,27,town,小鎮,My grandpa lives in this town.
howdy_8_all_units.csv,8,2,13,28,magic,魔術；魔力,Bob did an amazing magic trick yesterday.
howdy_8_all_units.csv,8,2,14,29,factory,工廠,Stephen's sister works in a factory.
howdy_8_all_units.csv,8,2,15,30,highway,高速公路,There are many cars on the highway.
howdy_8_all_units.csv,8,3,1,31,movie,電影,We watched a movie after lunch.
howdy_8_all_units.csv,8,3,2,32,word,字,The words are too small. I can't read them.
howdy_8_all_units.csv,8,3,3,33,dragonfly,蜻蜓,There is a dragonfly on my hand.
howdy_8_all_units.csv,8,3,4,34,cafeteria,（學校或公司）自助餐廳,I eat lunch in the cafeteria every day.
howdy_8_all_units.csv,8,3,5,35,learn / learned,學習,I learned to play tennis today.
howdy_8_all_units.csv,8,3,6,36,practice / practiced,練習,I practiced spelling every day.
howdy_8_all_units.csv,8,3,7,37,spell / spelled,拼字,Lisa can spell dog.
howdy_8_all_units.csv,8,3,8,38,smart,聰明的,John is smart. He is good at math.
howdy_8_all_units.csv,8,3,9,39,stupid,笨的,Ed is not stupid. He is very smart.
howdy_8_all_units.csv,8,3,10,40,terrific,很棒的,That movie was terrific!
howdy_8_all_units.csv,8,3,11,41,key,鑰匙,Oh no! I can't find my keys.
howdy_8_all_units.csv,8,3,12,42,newspaper,報紙,Dad reads the newspaper every day.
howdy_8_all_units.csv,8,3,13,43,mirror,鏡子,Lisa looked in the mirror and smiled.
howdy_8_all_units.csv,8,3,14,44,freezer,冷凍庫,Please put the meat in the freezer.
howdy_8_all_units.csv,8,3,15,45,shelf,架子,I keep my favorite food on this shelf.
howdy_8_all_units.csv,8,4,1,46,thunder,雷；雷聲,That thunder was very loud!
howdy_8_all_units.csv,8,4,2,47,wind,風,The wind is so strong today!
howdy_8_all_units.csv,8,4,3,48,blanket,毯子,Please put this blanket on the bed.
howdy_8_all_units.csv,8,4,4,49,rain / rained,下雨,It rained all night.
howdy_8_all_units.csv,8,4,5,50,snow / snowed,下雪,We don't have school today because it snowed all night.
howdy_8_all_units.csv,8,4,6,51,stay / stayed,停留,Emily's dog stayed inside yesterday.
howdy_8_all_units.csv,8,4,7,52,blow / blew,吹,The wind blew a tree down last night.
howdy_8_all_units.csv,8,4,8,53,shake / shook,搖晃,The windows shook hard because there was a storm.
howdy_8_all_units.csv,8,4,9,54,sleep / slept,睡覺,Brian slept for eight hours last night.
howdy_8_all_units.csv,8,4,10,55,noisy,嘈雜的；喧鬧的,It's noisy at Kate's house because they're having a party.
howdy_8_all_units.csv,8,4,11,56,dentist,牙醫,Sam went to the dentist last night.
howdy_8_all_units.csv,8,4,12,57,wedding,婚禮,I'm going to Sue's wedding tonight.
howdy_8_all_units.csv,8,4,13,58,fancy,花俏的,This is a very fancy dress.
howdy_8_all_units.csv,8,4,14,59,shine / shone,發光；閃耀,The sun was shining. It was a great day.
howdy_8_all_units.csv,8,4,15,60,marry / married,結婚,Joe married Helen last week.
howdy_8_all_units.csv,8,5,1,61,chinese,中文,I speak Chinese.
howdy_8_all_units.csv,8,5,2,62,chinese chess,象棋,We are playing Chinese chess.
howdy_8_all_units.csv,8,5,3,63,basement,地下室,There are spiders in the basement.
howdy_8_all_units.csv,8,5,4,64,garage,車庫,Dad's new car is in the garage.
howdy_8_all_units.csv,8,5,5,65,sailboat,帆船,April is on her sailboat now.
howdy_8_all_units.csv,8,5,6,66,radio,收音機,I listened to the radio yesterday.
howdy_8_all_units.csv,8,5,7,67,build / built,建造,Steve built a house last year.
howdy_8_all_units.csv,8,5,8,68,try / tried,嘗試,Jerry tried to build a robot yesterday.
howdy_8_all_units.csv,8,5,9,69,noon,正午,Tim ate lunch at noon.
howdy_8_all_units.csv,8,5,10,70,midnight,半夜,I didn't go to bed until midnight.
howdy_8_all_units.csv,8,5,11,71,forest,森林,There are many birds in the forest.
howdy_8_all_units.csv,8,5,12,72,dream,夢,I had a dream about flying last night.
howdy_8_all_units.csv,8,5,13,73,wake up / woke up,醒來,I woke up because my alarm rang.
howdy_8_all_units.csv,8,5,14,74,leave / left,離開,We left home at 7:30.
howdy_8_all_units.csv,8,5,15,75,horrible,可怕的,Ken had a horrible dream last night.
howdy_8_all_units.csv,8,6,1,76,theater,戲院,We were in the theater when the storm started.
howdy_8_all_units.csv,8,6,2,77,play,戲劇；話劇,The school play was great!
howdy_8_all_units.csv,8,6,3,78,curtain,窗簾；布簾,Sam closed the curtain when the play started.
howdy_8_all_units.csv,8,6,4,79,castle,城堡,The king lived in a big castle.
howdy_8_all_units.csv,8,6,5,80,tower,塔,The castle has a huge tower on it.
howdy_8_all_units.csv,8,6,6,81,balcony,陽台,Lynn put some plants on the balcony.
howdy_8_all_units.csv,8,6,7,82,stairs,樓梯,These stairs are old. Be careful!
howdy_8_all_units.csv,8,6,8,83,hammer,槌子,I was using a hammer when you called.
howdy_8_all_units.csv,8,6,9,84,climb / climbed,攀爬,Tim was climbing stairs when he fell.
howdy_8_all_units.csv,8,6,10,85,paint / painted,粉刷；著色,Wow! You painted your room. It looks great!
howdy_8_all_units.csv,8,6,11,86,present,禮物,Don't open your presents now.
howdy_8_all_units.csv,8,6,12,87,balloons,氣球,There were balloons at the mall yesterday.
howdy_8_all_units.csv,8,6,13,88,surprise,驚喜,Surprise! Happy birthday Amy!
howdy_8_all_units.csv,8,6,14,89,thank / thanked,感謝,Thank you for the birthday present.
howdy_8_all_units.csv,8,6,15,90,miss / missed,錯過；未擊中,Sam threw the ball but Max missed it.
howdy_8_all_units.csv,8,7,1,91,goal,球門；進球得分,Eric kicked the ball into the goal.
howdy_8_all_units.csv,8,7,2,92,player,選手；演奏者,There are fifteen players on our team.
howdy_8_all_units.csv,8,7,3,93,score / scored,得分,Eddie almost scored a goal in the game.
howdy_8_all_units.csv,8,7,4,94,cry / cried,哭泣,I cried when I hurt my knee.
howdy_8_all_units.csv,8,7,5,95,clap / clapped,拍手,I clapped hard when Ann scored a goal.
howdy_8_all_units.csv,8,7,6,96,kick / kicked,踢,Hsiao-Ming kicked the ball to Sam.
howdy_8_all_units.csv,8,7,7,97,push / pushed,推,He was angry when Ben pushed him.
howdy_8_all_units.csv,8,7,8,98,embarrassed,感到害羞,Peter was embarrassed because he forgot to wear his shoes.
howdy_8_all_units.csv,8,7,9,99,angry,生氣,I was angry when I didn't score.
howdy_8_all_units.csv,8,7,10,100,almost,幾乎,We almost won the game.
howdy_8_all_units.csv,8,7,11,101,person / people,人,There are ten people in the room.
howdy_8_all_units.csv,8,7,12,102,actress / actor,女演員；男演員,That actress is great. I cried when I saw the play.
howdy_8_all_units.csv,8,7,13,103,act / acted,演戲,Erin acted well in the school play.
howdy_8_all_units.csv,8,7,14,104,laugh / laughed,笑,The movie was funny. I laughed a lot.
howdy_8_all_units.csv,8,7,15,105,nervous,緊張的,Please don't be nervous before the test.
howdy_8_all_units.csv,8,8,1,106,spaceship,太空船,The spaceship is flying fast.
howdy_8_all_units.csv,8,8,2,107,space,太空,Who was the first man in space?
howdy_8_all_units.csv,8,8,3,108,universe,宇宙,There are many planets in the universe.
howdy_8_all_units.csv,8,8,4,109,planet,星球,The spaceship flies around the planet.
howdy_8_all_units.csv,8,8,5,110,computer,電腦,Sam is working hard on his computer.
howdy_8_all_units.csv,8,8,6,111,screen,螢幕,Al was looking at his pictures on the computer screen.
howdy_8_all_units.csv,8,8,7,112,hall,走廊,Tim is waiting in the hall.
howdy_8_all_units.csv,8,8,8,113,entrance,入口,Let's meet at the school entrance.
howdy_8_all_units.csv,8,8,9,114,exit,出口,The exit is at the end of the hall.
howdy_8_all_units.csv,8,8,10,115,search for / searched for,找尋,They searched for Tim's wallet but they didn't find it.
howdy_8_all_units.csv,8,8,11,116,visitor,來賓；訪客,Someone is knocking on the door. We have a visitor.
howdy_8_all_units.csv,8,8,12,117,alien,外星人,An alien is on the spaceship!
howdy_8_all_units.csv,8,8,13,118,understand / understood,瞭解,Max was happy because he understood the math question.
howdy_8_all_units.csv,8,8,14,119,follow / followed,跟隨,The dog followed Daniel to the store.
howdy_8_all_units.csv,8,8,15,120,nice,好心的,Andy is nice. He always helps me.
